bu_naam,gm_naam,bev_dichth,SUM_TOTAAL,SUM_ZOOGDIEREN,SUM_WEEKDIEREN,SUM_VOGELS,SUM_VISSEN,SUM_SPRINKHANE,SUM_REPTIELEN,SUM_LIBELLEN,SUM_HAFTEN_KOK,SUM_DAGVLINDER,SUM_BIJEN_EN_H,SUM_AMFIBIEEN,Shape_Length,Shape_Area,Area_km2,SpeciesDensity
Leerdam buitengebied,Vijfheerenlanden,73,250.000000000000000,18.000000000000000,9.000000000000000,71.000000000000000,14.000000000000000,1.000000000000000,25.000000000000000,0.000000000000000,4.000000000000000,18.000000000000000,0.000000000000000,37.000000000000000,24809.736707683470740,13253096.295589048415422,13.2530966,18.8635159
Soestduinen,Soest,73,71.000000000000000,4.000000000000000,1.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,15.000000000000000,2.000000000000000,0.000000000000000,25.000000000000000,8.000000000000000,1.000000000000000,6832.731439179571680,2328370.387457826640457,2.3283703,30.4934311
De Kooi,Veenendaal,74,23.000000000000000,1.000000000000000,0.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,4.000000000000000,0.000000000000000,1.000000000000000,3447.074674363099803,710378.018013492808677,0.7103780,32.3771286
Hoge Dijk,Amsterdam,74,13.000000000000000,2.000000000000000,0.000000000000000,1.000000000000000,3.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,2138.465080676222442,3347.832318997755920,0.0033478,3883.1098633
Hondzenelleboog,Veenendaal,75,52.000000000000000,4.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,7.000000000000000,9.000000000000000,5.000000000000000,1.000000000000000,6434.717447454250760,1232278.335324402200058,1.2322783,42.1982574
Vlist,Krimpenerwaard,76,16.000000000000000,0.000000000000000,0.000000000000000,12.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2205.167971665069217,508.670733309315665,0.0005087,31454.5312500
Monnikenhof sportcomplex,Vijfheerenlanden,77,9.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,2873.376403423133979,302910.735467868449632,0.3029107,29.7117233
Haarzuilens en omgeving,Utrecht,78,164.000000000000000,15.000000000000000,0.000000000000000,68.000000000000000,5.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,6.000000000000000,10.000000000000000,0.000000000000000,12.000000000000000,14968.267475361182733,8147699.841290711425245,8.1477003,20.1283798
Verspreide huizen Mastwijk,Montfoort,78,122.000000000000000,10.000000000000000,4.000000000000000,53.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5.000000000000000,1.000000000000000,7.000000000000000,12959.132685095972192,5897634.922364583238959,5.8976350,20.6862583
Buitengebied Achterveld,Leusden,81,109.000000000000000,13.000000000000000,12.000000000000000,28.000000000000000,6.000000000000000,0.000000000000000,3.000000000000000,1.000000000000000,4.000000000000000,12.000000000000000,1.000000000000000,1.000000000000000,24839.969026867162029,9455771.494471326470375,9.4557714,11.5273514
Hoeker Polder,Stichtse Vecht,82,60.000000000000000,5.000000000000000,8.000000000000000,9.000000000000000,3.000000000000000,1.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,1.000000000000000,4.000000000000000,14361.593822596536484,3312821.162337798625231,3.3128211,18.1114521
Snelrewaard,Oudewater,82,124.000000000000000,2.000000000000000,1.000000000000000,72.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5.000000000000000,14792.695201093867581,9717375.938559047877789,9.7173758,12.7606468
Coelhorst,Amersfoort,83,56.000000000000000,6.000000000000000,0.000000000000000,14.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,13.000000000000000,1.000000000000000,0.000000000000000,4741.699988867511820,1331499.801707237493247,1.3314998,42.0578346
Hagestein buitengebied noord,Vijfheerenlanden,83,81.000000000000000,6.000000000000000,3.000000000000000,37.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8.000000000000000,2.000000000000000,3.000000000000000,9896.339209394524005,2170846.232366565149277,2.1708462,37.3126373
Duinen Gebied,Soest,84,85.000000000000000,3.000000000000000,4.000000000000000,2.000000000000000,0.000000000000000,1.000000000000000,15.000000000000000,1.000000000000000,1.000000000000000,36.000000000000000,5.000000000000000,1.000000000000000,8863.149943570966570,3597168.657953260466456,3.5971687,23.6296959
Maarschalkerweerd en Mereveld,Utrecht,87,103.000000000000000,9.000000000000000,4.000000000000000,4.000000000000000,3.000000000000000,2.000000000000000,8.000000000000000,1.000000000000000,8.000000000000000,15.000000000000000,14.000000000000000,3.000000000000000,7360.062436184835860,2408195.769610302988440,2.4081957,42.7706108
Polder Breukelen Proosdij,Stichtse Vecht,87,57.000000000000000,6.000000000000000,3.000000000000000,6.000000000000000,6.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,1.000000000000000,2.000000000000000,0.000000000000000,1.000000000000000,8736.239834034797241,3328719.767123840749264,3.3287199,17.1236992
Achterdijk,Vijfheerenlanden,88,37.000000000000000,3.000000000000000,4.000000000000000,9.000000000000000,2.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,0.000000000000000,6.000000000000000,7187.289712534282444,2167308.965727827511728,2.1673090,17.0718613
Bedrijventerrein Mijdrecht,De Ronde Venen,88,25.000000000000000,3.000000000000000,0.000000000000000,10.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,5692.797672206801508,2018234.361135350540280,2.0182343,12.3870659
Buitengebied Barneveld,Barneveld,88,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2445.894179869529580,929.931907689758077,0.0009299,1075.3475342
De Liesbosch,Nieuwegein,88,43.000000000000000,2.000000000000000,1.000000000000000,9.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6.000000000000000,0.000000000000000,1.000000000000000,5570.201311167726089,1408769.502348951296881,1.4087695,30.5230923
Polder Het Honderd,Stichtse Vecht,90,22.000000000000000,1.000000000000000,0.000000000000000,2.000000000000000,6.000000000000000,0.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,4175.222301044806045,724604.570964548387565,0.7246045,30.3613892
Zevender,Krimpenerwaard,90,16.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,739.511044803148934,105.984160620366268,0.0001060,150965.9531250
Aetsveldsepolder,Amsterdam,93,23.000000000000000,2.000000000000000,0.000000000000000,7.000000000000000,1.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000,10516.624958773398248,20177.189661444415833,0.0201772,1139.9011230
Meerkerk buitengebied oost,Vijfheerenlanden,93,124.000000000000000,6.000000000000000,8.000000000000000,62.000000000000000,6.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,9.000000000000000,15190.302926907768779,3540859.263453914318234,3.5408592,35.0197487
Weverwijk,Vijfheerenlanden,96,41.000000000000000,1.000000000000000,3.000000000000000,17.000000000000000,2.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6.000000000000000,5020.654652173320756,1427578.644689082168043,1.4275787,28.7199574
Groenpoort,Veenendaal,99,18.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,3105.405870733244228,462955.902381380961742,0.4629559,38.8805923
Verspreide huizen Asperen,West Betuwe,99,26.000000000000000,3.000000000000000,0.000000000000000,4.000000000000000,4.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,0.000000000000000,3.000000000000000,2182.932860331384290,2283.032568259804975,0.0022830,11388.3613281
Doorn - Hydepark-Moleneind,Utrechtse Heuvelrug,100,127.000000000000000,10.000000000000000,5.000000000000000,6.000000000000000,1.000000000000000,0.000000000000000,23.000000000000000,5.000000000000000,2.000000000000000,20.000000000000000,19.000000000000000,2.000000000000000,11727.365862074188044,5328673.554425369016826,5.3286734,23.8333244
Maanderbroek,Ede,101,15.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,4158.234805539044828,4213.993966265623385,0.0042140,3559.5686035
Nijkerkerstraat e.o.,Amersfoort,101,22.000000000000000,3.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,4988.928513941667006,703702.227368140011095,0.7037022,31.2632236
Verspreide huizen Klinkenberg,Buren,101,57.000000000000000,2.000000000000000,1.000000000000000,14.000000000000000,2.000000000000000,0.000000000000000,4.000000000000000,0.000000000000000,1.000000000000000,6.000000000000000,16.000000000000000,2.000000000000000,2695.742198987111806,3159.082166929334562,0.0031591,18043.2148438
Industrieterrein Lage Dijk,IJsselstein,102,9.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,2866.787481488594494,421665.166241955303121,0.4216652,21.3439503
Isselt-Oost,Amersfoort,102,18.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,8.000000000000000,0.000000000000000,1.000000000000000,3249.020979554004043,617477.205275164218619,0.6174772,29.1508751
Goyergracht,Eemnes,103,35.000000000000000,3.000000000000000,0.000000000000000,5.000000000000000,3.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,5.000000000000000,0.000000000000000,2.000000000000000,11870.296842760357322,1533217.915077287703753,1.5332179,22.8278046
Nes aan de Amstel,Amstelveen,103,17.000000000000000,1.000000000000000,0.000000000000000,9.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1761.019729109814079,1668.058709193020150,0.0016681,10191.4882812
Polder Nijenrode,Stichtse Vecht,103,15.000000000000000,2.000000000000000,3.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,4569.027552686246054,1219503.266051128972322,1.2195033,12.3000898
Bedrijventerrein Polanen,Woerden,107,20.000000000000000,1.000000000000000,0.000000000000000,3.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,3138.205769006036462,497358.831861727521755,0.4973588,40.2124176
Leusderheide,Soest,107,98.000000000000000,6.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,1.000000000000000,20.000000000000000,3.000000000000000,0.000000000000000,27.000000000000000,23.000000000000000,1.000000000000000,9386.539716257710097,3187837.700323238968849,3.1878376,30.7418423
Verspreide huizen Eck en Wiel,Buren,107,34.000000000000000,0.000000000000000,0.000000000000000,13.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,1.000000000000000,6.000000000000000,4.000000000000000,2.000000000000000,1462.686870349999481,2586.456180391211092,0.0025865,13145.3994141
Vinkenhoef,Amersfoort,107,33.000000000000000,5.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,7.000000000000000,1.000000000000000,0.000000000000000,3841.680198906160058,535791.637585063232109,0.5357916,61.5911064
De Veenen,Ede,110,18.000000000000000,1.000000000000000,0.000000000000000,10.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1566.336602595229351,765.656858539306540,0.0007657,23509.2246094
Stoutenburg,Leusden,110,131.000000000000000,10.000000000000000,5.000000000000000,54.000000000000000,11.000000000000000,0.000000000000000,2.000000000000000,3.000000000000000,4.000000000000000,16.000000000000000,1.000000000000000,0.000000000000000,8249.469060364035613,3636183.479277773760259,3.6361835,36.0267830
De Schans,Amersfoort,111,8.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,2948.188041691029412,409125.709635529085062,0.4091257,19.5538921
Polder Dorssewaard,Stichtse Vecht,111,28.000000000000000,3.000000000000000,6.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,2.000000000000000,5789.699689304307867,1361516.723497417522594,1.3615167,20.5653000
de Hoef Buitengebied,De Ronde Venen,113,74.000000000000000,3.000000000000000,2.000000000000000,39.000000000000000,3.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,1.000000000000000,2.000000000000000,18542.925082355355698,5563870.735885526984930,5.5638709,13.3000927
Verspreide huizen van Odijk,Bunnik,113,96.000000000000000,4.000000000000000,2.000000000000000,10.000000000000000,6.000000000000000,0.000000000000000,12.000000000000000,2.000000000000000,6.000000000000000,13.000000000000000,1.000000000000000,1.000000000000000,16602.535390779295994,5956327.279363065958023,5.9563274,16.1173134
Leersum - Hoogstraat,Utrechtse Heuvelrug,114,55.000000000000000,7.000000000000000,1.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,12.000000000000000,2.000000000000000,0.000000000000000,8.000000000000000,4.000000000000000,4.000000000000000,7575.235569249088257,3118149.400397210381925,3.1181495,17.6386662
Verspreide huizen Maurik,Buren,116,49.000000000000000,2.000000000000000,0.000000000000000,28.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6.000000000000000,3.000000000000000,0.000000000000000,3534.542730901895084,4743.962328804685058,0.0047440,10328.9179688
Nederwoud,Ede,117,24.000000000000000,2.000000000000000,1.000000000000000,8.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,3950.988263003137945,5078.436301237065891,0.0050784,4725.8642578
Polder Oud Over,Stichtse Vecht,117,37.000000000000000,3.000000000000000,3.000000000000000,9.000000000000000,5.000000000000000,1.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,4.000000000000000,0.000000000000000,1.000000000000000,8050.008056552189373,1010552.138757073553279,1.0105522,36.6136475
Lekdijk tussen Jaarsveld en Schoonhoven,Lopik,121,173.000000000000000,4.000000000000000,10.000000000000000,74.000000000000000,26.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,7.000000000000000,6.000000000000000,12.000000000000000,17863.954784873210883,4606702.722744093276560,4.6067028,37.5539742
Eembrugge,Eemnes,130,42.000000000000000,1.000000000000000,0.000000000000000,24.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,5229.568300729230941,290828.397916850633919,0.2908284,144.4150543
Poldergebied Overvecht,Utrecht,130,147.000000000000000,14.000000000000000,5.000000000000000,30.000000000000000,2.000000000000000,3.000000000000000,11.000000000000000,10.000000000000000,9.000000000000000,21.000000000000000,1.000000000000000,7.000000000000000,9154.187822300340486,2175663.638232174329460,2.1756637,67.5655899
De Klomp buitengebied,Ede,131,17.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,3337.089718455013099,3287.280516477735546,0.0032873,5171.4482422
Verspreide huizen,Renswoude,131,157.000000000000000,5.000000000000000,7.000000000000000,29.000000000000000,8.000000000000000,4.000000000000000,6.000000000000000,0.000000000000000,5.000000000000000,23.000000000000000,1.000000000000000,2.000000000000000,29378.139736110471858,17355599.724755462259054,17.3556004,9.0460711
Geestdorp,Woerden,133,29.000000000000000,2.000000000000000,0.000000000000000,8.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5.000000000000000,7752.265524463533438,1506127.628855697810650,1.5061276,19.2546768
Oud-Kortenhoef,Wijdemeren,140,8.000000000000000,1.000000000000000,3.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,148.818564526225089,332.679214560387834,0.0003327,24047.1894531
Driebergen - De Horst-De Akker,Utrechtse Heuvelrug,141,32.000000000000000,6.000000000000000,2.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,3.000000000000000,0.000000000000000,2.000000000000000,5.000000000000000,2.000000000000000,0.000000000000000,6840.751069165190529,1277067.190632681827992,1.2770672,25.0574131
Bloeidaal,Amersfoort,145,68.000000000000000,6.000000000000000,1.000000000000000,23.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,8.000000000000000,1.000000000000000,0.000000000000000,6339.164133240598858,1467156.439186779782176,1.4671564,46.3481598
Oude Nude,Wageningen,145,25.000000000000000,1.000000000000000,1.000000000000000,6.000000000000000,4.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,1.000000000000000,3.000000000000000,1.000000000000000,0.000000000000000,2907.553402420791826,2373.939940259700961,0.0023739,10531.0166016
Uiterwaarden Rhenen,Rhenen,146,221.000000000000000,7.000000000000000,5.000000000000000,74.000000000000000,8.000000000000000,0.000000000000000,11.000000000000000,1.000000000000000,6.000000000000000,30.000000000000000,42.000000000000000,7.000000000000000,17906.005811271868879,2760307.806102486327291,2.7603078,80.0635376
Meerkerk bedrijventerrein,Vijfheerenlanden,150,46.000000000000000,1.000000000000000,1.000000000000000,26.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,3.000000000000000,3829.983126086708126,610105.485416564974003,0.6101055,75.3967972
De Faktorij en De Vendel,Veenendaal,152,32.000000000000000,2.000000000000000,0.000000000000000,3.000000000000000,5.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,2.000000000000000,6.000000000000000,0.000000000000000,1.000000000000000,4013.863141780440401,710900.133223629673012,0.7109001,45.0133553
Leersum - Maarsbergseweg,Utrechtse Heuvelrug,155,47.000000000000000,3.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,9.000000000000000,8.000000000000000,0.000000000000000,12.000000000000000,8.000000000000000,1.000000000000000,4075.732807381058137,513691.136115823872387,0.5136911,91.4946671
Breukeleveen,Wijdemeren,156,125.000000000000000,4.000000000000000,11.000000000000000,59.000000000000000,4.000000000000000,0.000000000000000,7.000000000000000,3.000000000000000,6.000000000000000,6.000000000000000,0.000000000000000,5.000000000000000,9815.767412387567674,10272.873944857574315,0.0102729,12167.9687500
Het Soesterveen,Soest,160,71.000000000000000,4.000000000000000,1.000000000000000,4.000000000000000,0.000000000000000,4.000000000000000,11.000000000000000,4.000000000000000,5.000000000000000,12.000000000000000,4.000000000000000,5.000000000000000,5688.406964283371053,1012052.499824451049790,1.0120525,70.1544571
Bedrijvengebied Oudenrijn,Utrecht,165,47.000000000000000,10.000000000000000,1.000000000000000,11.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,6091.020934778784977,1626135.759650678373873,1.6261357,28.9028759
Overberg,Utrechtse Heuvelrug,166,162.000000000000000,3.000000000000000,3.000000000000000,30.000000000000000,9.000000000000000,4.000000000000000,15.000000000000000,0.000000000000000,8.000000000000000,25.000000000000000,8.000000000000000,4.000000000000000,12381.241192742043495,9081039.229751106351614,9.0810394,17.8393669
Randzone,Rhenen,168,135.000000000000000,9.000000000000000,1.000000000000000,23.000000000000000,0.000000000000000,1.000000000000000,13.000000000000000,5.000000000000000,6.000000000000000,29.000000000000000,17.000000000000000,5.000000000000000,12076.143199125917818,2713606.047214185819030,2.7136061,49.7492981
Vlasakkers,Amersfoort,168,46.000000000000000,5.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,1.000000000000000,13.000000000000000,0.000000000000000,2.000000000000000,10.000000000000000,1.000000000000000,1.000000000000000,5620.647748783453608,1760227.665398773737252,1.7602277,26.1329823
Bedrijventerrein,Woudenberg,169,9.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3642.236958691994005,450230.088105744740460,0.4502301,19.9897785
Nijverkamp,Veenendaal,172,88.000000000000000,5.000000000000000,2.000000000000000,37.000000000000000,4.000000000000000,0.000000000000000,4.000000000000000,1.000000000000000,3.000000000000000,14.000000000000000,1.000000000000000,1.000000000000000,5359.067432704930980,1728750.904425875283778,1.7287509,50.9038048
Otterspoorbroek,Stichtse Vecht,172,29.000000000000000,4.000000000000000,3.000000000000000,1.000000000000000,4.000000000000000,0.000000000000000,4.000000000000000,0.000000000000000,1.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,5768.093842295296781,1224856.870307431556284,1.2248569,23.6762352
Remmerden,Rhenen,175,35.000000000000000,1.000000000000000,0.000000000000000,8.000000000000000,1.000000000000000,0.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,4.000000000000000,12.000000000000000,1.000000000000000,3261.187255277141048,481072.825665252225008,0.4810728,72.7540588
Tienhoven-Oud Maarsseveen,Stichtse Vecht,176,220.000000000000000,9.000000000000000,22.000000000000000,101.000000000000000,3.000000000000000,0.000000000000000,12.000000000000000,11.000000000000000,10.000000000000000,8.000000000000000,0.000000000000000,12.000000000000000,9201.759503930541541,4224758.678749254904687,4.2247586,52.0739822
Rozendaal,Krimpenerwaard,182,27.000000000000000,3.000000000000000,0.000000000000000,14.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,1435.294211790820555,1305.786919734928233,0.0013058,20677.1875000
Willeskop,Montfoort,183,31.000000000000000,2.000000000000000,1.000000000000000,12.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,3.000000000000000,9306.484637728282905,1822076.054233323782682,1.8220761,17.0135593
Verspreide huizen langs De Bullewijk en De Hole,Ouder-Amstel,185,15.000000000000000,0.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1594.908937645049718,1438.615580798735664,0.0014386,10426.6904297
Weltevreden,De Bilt,188,28.000000000000000,2.000000000000000,0.000000000000000,8.000000000000000,0.000000000000000,1.000000000000000,3.000000000000000,0.000000000000000,1.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,2395.236840045035933,168319.158491191948997,0.1683192,166.3506317
Verspreide huizen Lienden,Buren,190,29.000000000000000,1.000000000000000,0.000000000000000,7.000000000000000,1.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,12.000000000000000,1.000000000000000,754.593012003595277,1000.355012365511016,0.0010004,28989.7089844
Heeswijk,Montfoort,197,64.000000000000000,7.000000000000000,0.000000000000000,21.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4.000000000000000,2.000000000000000,10.000000000000000,8753.478419633840531,3445306.408181642182171,3.4453063,18.5759964
Ederveen buitengebied,Ede,199,28.000000000000000,1.000000000000000,0.000000000000000,6.000000000000000,0.000000000000000,1.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,0.000000000000000,1.000000000000000,3637.196027600352409,4834.554674154537679,0.0048346,5791.6401367
Maarsbergen-Valkenheide,Utrechtse Heuvelrug,199,43.000000000000000,2.000000000000000,1.000000000000000,4.000000000000000,0.000000000000000,1.000000000000000,6.000000000000000,6.000000000000000,0.000000000000000,8.000000000000000,1.000000000000000,3.000000000000000,3784.427600211531626,773087.490259888465516,0.7730875,55.6211281
Woerdense Verlaat,Nieuwkoop,200,41.000000000000000,4.000000000000000,1.000000000000000,21.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2759.244774742864593,1958.611012957034291,0.0019586,20933.2031250
Verbindingswegen,Stichtse Vecht,202,136.000000000000000,13.000000000000000,3.000000000000000,32.000000000000000,5.000000000000000,1.000000000000000,10.000000000000000,1.000000000000000,4.000000000000000,12.000000000000000,2.000000000000000,2.000000000000000,33449.299516566825332,1530919.918360345996916,1.5309199,88.8354797
Blokland,Montfoort,206,42.000000000000000,3.000000000000000,0.000000000000000,14.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,1.000000000000000,7.000000000000000,6652.073964454993984,738537.287311096559279,0.7385373,56.8691635
Oosterwijk,Vijfheerenlanden,206,23.000000000000000,1.000000000000000,3.000000000000000,1.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5.000000000000000,0.000000000000000,5.000000000000000,8344.755595762246230,1183312.978986715897918,1.1833130,19.4369526
Stationsbuurt,Amersfoort,210,37.000000000000000,5.000000000000000,1.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,2.000000000000000,0.000000000000000,4.000000000000000,6.000000000000000,2.000000000000000,3.000000000000000,3361.478512037449036,169750.305571083212271,0.1697503,217.9672089
Klein Zwitserland-Hoog,Amersfoort,212,29.000000000000000,3.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,2.000000000000000,0.000000000000000,5.000000000000000,7.000000000000000,0.000000000000000,2.000000000000000,3362.393187572826719,463565.262860808346886,0.4635653,62.5586128
Middelbuurt,Veenendaal,214,24.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,1.000000000000000,0.000000000000000,7.000000000000000,1.000000000000000,1.000000000000000,3398.618904743625535,276635.563284468371421,0.2766356,86.7567444
Beukbergen,Zeist,221,192.000000000000000,9.000000000000000,0.000000000000000,26.000000000000000,0.000000000000000,2.000000000000000,14.000000000000000,2.000000000000000,8.000000000000000,44.000000000000000,67.000000000000000,0.000000000000000,7494.212495957154715,1971196.829874839633703,1.9711968,97.4027557
Nieuw Schaik,Vijfheerenlanden,223,19.000000000000000,2.000000000000000,0.000000000000000,4.000000000000000,2.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,3.000000000000000,3365.410616367068087,631602.350853065610863,0.6316023,30.0822182
